0.6017602680492512, 0.778041154388013
0.8910101875695947, 0.7714311064465471
0.9347916887329992, 0.4373907936756801
0.6062895218936962, 0.31124341976142733
0.8765899426991525, 0.5427795877874337
0.7021581233074448, 0.9345956200983627
0.5909903613035427, 0.6685420815584313
0.014959987436334088, 0.2647626062740057
0.8746587271702029, 0.13393907237886005
0.6706364490944959, 0.7805610065784123
0.1051795911350194, 0.5397044059785896
0.38361962076755096, 0.8841246123265447
0.5159872748690327, 0.5795089892416146
0.8832514411420447, 0.7422973098278197
0.2662805354299965, 0.3724941121664874
0.40864974218401484, 0.5513291613753559
0.8466968711493298, 0.8058138315841662
0.6319068666699639, 0.6545641191375002
0.16326696365390536, 0.9469982398293232
0.5179116154584564, 0.26090327437215455
0.7990913339828462, 0.33818475613187327
0.7693105900613852, 0.17871304719857228
0.7881668326112387, 0.4892231212189174
0.8822100160475881, 0.18681136978780766
0.8501211701860182, 0.06370660637249048
